product_id,category,mismatch,confidence,reason,asin,amazon_url,rakuten_url,amazon_title,rakuten_title
12224,safety_gate,OTHER,high,"Both are unbranded roll gates with max 140cm width, but the images show clearly different products: Amazon has a screw-mounted wall post system with semi-transparent mesh; Rakuten has a different housing/bracket mechanism with color variants (white/gray/black). Different physical products from different manufacturers.",B0GCKFVNHM,https://www.amazon.co.jp/dp/B0GCKFVNHM,"https://item.rakuten.co.jp/round-era/babygate-001/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーゲート ロール 穴あけ不要 赤ちゃん ゲート ペットゲート 階段上 高さ97cm 最大幅140cm 巻き取り式 室内 玄関 台所 日本語の説明書付き (白い色, 140cm)","ベビーゲート 階段上 バリアフリー ペットゲート 段差なし ゲート 伸縮型 ロール式 安全 最大幅140cm 巻き取り式 セーフティゲート メッシュ 廊下 玄関 キッチン 階段 ワイド 斜め設置可能 柵 折りたたみ ベビーフェンス セール 犬 猫用"
12240,safety_gate,LINE,high,"Both are Seogva black 103cm gates with 75-83cm width, but the images reveal different gate frame designs: Amazon image shows an ornate S-curve decorative bracket design on the vertical posts (elegant curved frame), while Rakuten image shows a plain rectangular bar design with no decorative curves. These appear to be different models/product lines from the same brand.",B09CTGNW47,https://www.amazon.co.jp/dp/B09CTGNW47,"https://item.rakuten.co.jp/hanatomori/20250617150343_161/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","Seogva ベビーゲート ハイタイプ 高さ103cm 拡張フレーム付き 自動ロック 高さ100cm以上つっぱり式 穴開け不要 前後90度開閉 セーフティー安全ゲート 扉開閉式 二重ロック ブラック ホワイト 設置幅75-83cm","Seogva ベビーゲート ハイタイプ 高さ103cm 動ロック 高さ100cm以上つっぱり式 穴開け不要 前後90度開閉 セーフティー安全ゲート 扉開閉式 二重ロック ブラック ホワイト 設置幅75cm-216cm(75-83cm ブラック)"
12287,safety_gate,SIZE,high,"Both are retractable mesh roll gates but the Amazon listing is a single 140cm-max unit (高86cm) while the Rakuten listing covers up to 180cm (140/180cm dual-size). Different maximum width capacity makes these distinct size variants, not the same product.",B0D9W4TB2X,https://www.amazon.co.jp/dp/B0D9W4TB2X,"https://item.rakuten.co.jp/naturelife2024/n053477f8b1/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーゲート ロール式 【ネジ付け可＆貼り付け可】 幅140CM ペットゲート ベビーゲート 階段上 巻き取り式 階段ゲート 格納式 安全ロック機能 赤ちゃん/ペット/猫/犬に適応 日本語取扱説明書付き (グレー, 最大幅140cmｘ高86cm)","ロールゲート ベビーゲート 子供 キッズ 穴開け不要 階段上可能 伸縮型 180cm 140cm 高さ87cm 格納式ドアバー 巻き取り式 犬 猫 安全ゲート 隔離ネット 育児用品 バリア ベビーフェンス 寝室 キッチン 玄関 間仕切り 階段/廊下用 ロック可能 折りたたみ式 全3色"
12295,safety_gate,SIZE,high,"Both are Seogva pressure-mounted metal gates but the Amazon listing covers width 69-76cm (white) while the Rakuten listing covers 65-74cm (brown). The installation width ranges are different size variants, making these distinct SKUs.",B0DN5WKLQL,https://www.amazon.co.jp/dp/B0DN5WKLQL,"https://item.rakuten.co.jp/sakuraya-online/b0c6d3v27d/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","Seogva ベビーゲート 取付幅69-76cm 高さ78㎝ ベビーゲート 突っ張り式 バリアフリーベビーゲート ペットゲート スチールゲート ドア付き 間仕分けゲート","Seogva ベビーゲート バリアフリー ゲート 高さ78cm 三重ロック 赤ちゃんゲート ブラック ホワイト ブラウン 突っ張り式 開閉式 階段上ゲート ピーナッツロック （設置幅65-74cm、ブラウン）"
12339,safety_gate,TYPE,high,"The Amazon image shows a bed safety rail with wooden corner posts and orange-brown fabric/mesh panels — a clearly different product type from the Rakuten image, which shows a グリーンライフ steel-pipe fabric net fence installed at a veranda sliding door. Despite matching titles, the images show different product types.",B002N2DYVU,https://www.amazon.co.jp/dp/B002N2DYVU,"https://item.rakuten.co.jp/jism/4971715490744-25-45163-n/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","グリーンライフ グリーンライフ(GREEN LIFE) ベビーフェンスL 幅130~185×奥行4.3×高さ60cm 間口に合わせて設置 RBF-LY(BR) ブラウン L","グリーンライフ ベビーフェンス L（ブラウン） RBF-LY(BR) [RBFLYBR]"
12361,safety_gate,TYPE,high,"Both are BabyDan Multidan gates but Amazon is the black metal version (62.5–106.8cm) while Rakuten is the wood (ブナ材) version (60.5–102cm). Images confirm metal bars vs wooden bars — different material/type variants with different width ranges. Not the same product identity.",B01CZZ6TPW,https://www.amazon.co.jp/dp/B01CZZ6TPW,"https://item.rakuten.co.jp/hokufuri/bd112/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーダン ベビーゲート マルチダン 黒 幅62.5-106.8cm バリアフリー 階段 BD109","ベビーダン ベビーゲート 60.5-102cm マルチダン 木製 バリアフリー 階段 ワイド前後開閉 ねじ固定 安全ゲート 柵 babydan Multidan Wood"
12433,safety_gate,BRAND,high,"Amazon listing is branded 'GU MODE' (幅260cm, gray/beige foldable panel fence). Rakuten listing has no identifiable brand and the product image shows a different self-standing baby circle design. Different brands/manufacturers on what appear to be generically similar but distinct products.",B0CYZVF6QC,https://www.amazon.co.jp/dp/B0CYZVF6QC,"https://item.rakuten.co.jp/oyamashoten/wmw042468486a9f/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ＧＵ ＭＯＤＥ ベビーゲート 置くだけ ベビーサークル キッズパーテーション ベビーフェンス ペットゲート 簡単設置 折りたたみ ロングパネル おしゃれ (グレー・ベージュ, 幅260cm)","ベビーゲート 置くだけ ベビーサークル キッズパーテーション ベビーフェンス ペットゲート 簡単設置 折りたたみ ロングパネル"
12453,safety_gate,BRAND,high,"Amazon is an アイリスプラザ (Iris Plaza) branded steel gate extension panel in mocha brown metal bar style. Rakuten is a different/generic brand extension panel in white/ivory. Different brands and different colors confirmed by images — not the same product.",B0D9LJFY75,https://www.amazon.co.jp/dp/B0D9LJFY75,"https://item.rakuten.co.jp/kidsmio/xy-30/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","アイリスプラザ スチールゲート専用拡張パネル30cm モカブラウン 1270207171","ベビーゲート 拡張パネル 30cm ホワイト アイボリー フレーム"
12458,safety_gate,BRAND,high,"Amazon image shows a plain white generic steel vertical-bar fence panel with no brand markings. Rakuten image clearly shows the IRIS (アイリスプラザ) branded 幅45cm extension frame in a wood/natural color with the IRIS logo prominently displayed. Despite both titles mentioning スチールゲート専用拡張パネル 45cm, the product images are visually distinct and the Amazon image does not match the IRIS-branded product shown on Rakuten.",B0D9LFD2MF,https://www.amazon.co.jp/dp/B0D9LFD2MF,"https://item.rakuten.co.jp/irisplaza-r/7170093/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","アイリスプラザ スチールゲート専用拡張パネル45cm ミルキーホワイト 1270207174","[エントリーで最大P10倍/スタンプラリー]スチールゲート専用拡張パネル 45cm 88-1214 ベビーゲート 拡張 パネル 幅広 ゲート ワイド 簡単 フレーム ワイドパネル 幅45cm 幅45 45cm 拡張パーツ ペットゲート"
12503,safety_gate,TYPE,high,"Both are 4-pack wall savers but the physical product shape is visibly different. Amazon image shows flat rectangular plastic pads with a center screw hole. Rakuten image shows a round dome-shaped/mushroom wall saver pad. These are distinct product designs that a shopper would not consider identical.",B0FHPR7FVL,https://www.amazon.co.jp/dp/B0FHPR7FVL,"https://item.rakuten.co.jp/asisk-shop/wallsaver1021/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","まちの波 ベビーゲート ペットゲート つっぱり 4個セット ウォールセーバー 安全ベビーゲート壁プロテクター 犬 猫 柵 階段上 すべり止め すべりどめパッド 保護 進入防止 階段ゲート延長壁セーバー","ベビーゲート ウォールセーバー 4個セット ベビーフェンス・ペットゲート用 滑り止めパッド 壁保護タイプ ベビーゲート ペットゲート つっぱり ウォールセーバー 赤ちゃん ゲート 犬 猫 柵 階段上 進入禁止"
12523,safety_gate,OTHER,high,"Both are 4-piece round wall-saver pad sets but they are visually distinct products. The Amazon unit has a flat top with concentric-ring silicone base; the Rakuten unit has a scalloped/bumpy top with a sunburst-petal silicone base. Different mold/design from different manufacturers, not the same SKU.",B0814JGLD7,https://www.amazon.co.jp/dp/B0814JGLD7,"https://item.rakuten.co.jp/shop-uchihonmachi/gr-e907vgorag/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","4個セット ベビーゲート ペットゲート つっぱり ウォールセーバー 赤ちゃん ゲート 犬 猫 柵 階段上 すべり止め パッド キッチン すべりどめパッド baby gate 階段 ベビーげいと ゲイト ベビーガード 進入防止","ウォールセーバー ベビーゲート ペットゲート 固定&取付用パーツ ベビーガード 壁保護 犬 猫 脱 走防止柵 滑り止めパッド 穴あけ不要 取付簡単 4個セット 白 (丸形)"
12560,safety_gate,OTHER,low,"Both are generic unbranded expandable lattice wood fences, but the Amazon listing shows a dark espresso-brown fence with a max width of 170cm, while the Rakuten listing shows a lighter honey-brown fence offered in 3 sizes (170/210/220cm). The visible color difference and differing size specifications suggest these are different unbranded products from different suppliers rather than the same item.",B0GC5PB7SL,https://www.amazon.co.jp/dp/B0GC5PB7SL,"https://item.rakuten.co.jp/hetrade/pbcbc-2509945008/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","置くだけ自立式 伸縮ラティス ペットゲート/ベビーゲート 幅調整35～170cm 折りたたみ可能 軽量木製 階段・室内ドア用 おくだけ設置で小型犬・赤ちゃんの柵 ペットフェンス","ラティス ベビーゲート 置くだけ ペットゲート 折りたたみ ペットフェンス 伸縮 170/210/220cm 木製ゲート おくだけ設置 自立式 軽量 階"
12577,safety_gate,SIZE,high,"Both are the Puhang brand metal bar pet gate with the same visual design and glove accessory. However, the Amazon listing is the 69–75cm width variant while the Rakuten listing is the 83–89cm width variant. Different size SKUs of the same product line.",B0CRHJ1K4X,https://www.amazon.co.jp/dp/B0CRHJ1K4X,"https://item.rakuten.co.jp/sugarlight/gr-e9rc4x5jao/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","犬ドア 犬用ペットフェンス 安全ゲート ペットゲート 高さ45cm 4cm柵間隔 バリアゲート ロック付き 犬網 脱走防止 侵入防止 ドアストッパー 間仕切り メッシュ 突っ張りタイプ 庭 室内 玄関 階段 室外 ハイタイプ コンパクト 取付幅69-75cm","Puhang 犬ドア 犬用ペットフェンス 安全ゲート ペットゲート 高さ45cm 4cm柵間隔 バリアゲート ロック付き 犬網 脱走防止 侵入防止 ドアストッパー 間仕切り メッシュ 突っ張りタイプ 庭 室内…"
12583,safety_gate,TYPE,high,"Amazon image shows a large structural Y-shaped mounting bracket with two curved arms (for securing a gate to a wall/staircase). Rakuten image shows small Y字型トップボルト — compact bolt accessories that screw into the top of a pressure-mount gate. These are fundamentally different components: a bracket vs. a bolt accessory.",B0GPR1FDM4,https://www.amazon.co.jp/dp/B0GPR1FDM4,"https://item.rakuten.co.jp/tenkai-zakka/asy-2502744/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","Vaguelly 階段取り付け用圧力マウントゲートネジ 大型Y字型トップボルト付属 とペットの確保向け家庭用固定ネジ 2個セット","ボルト Y字型トップボルト 2個セット ナット付き フェンス ラティス 階段口 M10 強化 保護 丈夫 長持ち ペット ゲート ベビーゲート 犬用ゲート フェンス 収納スクリーンドア ペットゲート ベビーゲート ベビーゲート ベビーゲートガードレールアクセサリー"
12601,safety_gate,WIDTH,high,"Amazon title explicitly states 幅260cm for this listing. Rakuten advertises maximum 650cm expandable (with 360cm also listed in title). These are different size configurations of what appears to be a similar generic panel fence product — the width range/panel count differs materially enough that a shopper would not consider them the same item.",B0D3QDV49C,https://www.amazon.co.jp/dp/B0D3QDV49C,"https://item.rakuten.co.jp/hapicometokyo/yifan419/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ＧＵ ＭＯＤＥ ベビーゲート 置くだけ ベビーサークル キッズパーテーション ベビーフェンス ペットゲート 簡単設置 折りたたみ ロングパネル おしゃれ (扉ベージュ, 幅260cm)","キッズパーテーション ベビーゲート テレビ 360cm 260cm ベビーサークル ワイド ベビーガード 置くだけ 自立式 ドア付き ベビーサークル ベビーフェンス 柵 簡単設置 フェンス 間仕切り リビング 安全ゲート セーフティー おせんぼ"
12653,safety_gate,BRAND,high,"Amazon image shows a compact plastic baby circle branded CHILDHOOD (visible embossed text on door panel), sized 150×180cm. Rakuten image shows a generic no-brand キッズパーテーション expandable up to 650cm — a different size class and unbranded. Different brand/source product.",B0DCZLRW2V,https://www.amazon.co.jp/dp/B0DCZLRW2V,"https://item.rakuten.co.jp/kind-pick/14c511000110/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーサークル 折りたたみ ベビーフェンス ベビーガード パーテーション 置くだけ ペットゲート ドア付き 二重保護 脱走防止 簡単設置 玄関用 安全柵 自由自在に変形 簡単組立 ロングパネル おしゃれ 150*180","ベビーサークル ベビーゲート 折りたたみ ベビーフェンス ベビーガード パーテーション 置くだけ ペットゲート ドア付き ロングパネル おしゃれ 脱走防止 安全 お昼寝 玄関用 簡単設置"
