id	category	verdict	confidence	mismatch	qtyDiffers	reason	asin	rakuten_url	amazon_title	rakuten_title
363	diapers	REMOVE	high	LINE	Y	Amazon image shows Moony マシュマロ肌ごこち (new line, cloud design) テープ 新生児 64枚 in a 3-pack bundle; Rakuten image shows Moony エアフィット (older distinct line) テープ 新生児 64枚 single pack. Different product lines within the Moony brand.	B01N1PKISE	https://item.rakuten.co.jp/kusurinofukutaro/10100456/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユニチャーム ムーニー エアフィット お誕生～3000g 新生児用 テープタイプ 64枚【3個セット】	ユニチャーム ムーニー エアフィット 新生児用 お誕生-3000g (64枚)
365	diapers	KEEP	high	NONE	Y	Both are Merries エアスルー テープ Mサイズ 52枚 (6-11kg) — same brand, line, type, size, and count per unit. The Rakuten listing is a 4個セット (4 packs of 52), so pack quantity differs but the underlying unit is identical.	B0D4QS6QNQ	https://item.rakuten.co.jp/yoikenkou/103-4901301437716-4/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	花王 メリーズ エアスルーテープM 52枚	【送料込・まとめ買い×4個セット】花王 メリーズ エアスルー テープ Mサイズ 6-11kg 52枚入り 子ども用紙おむつ
372	diapers	REMOVE	high	SIZE	Y	Amazon is Merries さらさらエアスルー パンツ L 56枚 (9-14kg); Rakuten is Merries パンツ L 44枚 (9-14kg). The count difference (56 vs 44) is not a simple bundle multiple — these are different standard pack sizes indicating different SKUs or product generations. The packaging visually differs (older 'さらさらエアスルー' 56-count box vs newer '14時間吸収 モレ0へ' 44-count bag), confirming they are distinct SKUs.	B004OR2EHC	https://item.rakuten.co.jp/onesmart/4901301425874/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【パンツ Lサイズ】メリーズさらさらエアスルー (9~14kg)56枚	メリーズ エアスルー パンツ Lサイズ(44枚)[代引不可]
378	diapers	KEEP	high	NONE	Y	Both are Pampers 肌へのいちばん パンツ Lサイズ 36枚 (9-14kg). The images show identical packaging. The Rakuten listing is a 4個セット (4 packs of 36), so bundle count differs, but the underlying unit is the same product.	B0FTFTCBXJ	https://item.rakuten.co.jp/fines-f/4987176341228-4/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【パンツ Lサイズ】パンパース オムツ 肌へのいちばん (9-14kg) 36枚	「セット販売」「P&Gジャパン」パンパース 肌へのいちばんパンツ スーパージャンボ L 36枚(9-14kg) 4個セット
381	diapers	KEEP	high	NONE	Y	Both are Pampers はじめての肌へのいちばん テープ L 9-14kg, confirmed by images. Amazon is 38枚 single pack; Rakuten is 40枚×4個セット. Different per-pack count and bundle size, but the underlying unit is the same product.	B0FTFXS63N	https://item.rakuten.co.jp/office-kagg/7263226/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【テープ Lサイズ】パンパース オムツ はじめての肌へのいちばん (9-14kg) 38枚	【4個セット】パンパース はじめての肌へのいちばん / スーパージャンボ L 40枚（9-14kg） パンパース ぱんぱーす Pampers P&G オムツ おむつ 紙オムツ 紙おむつ 乳児 赤ちゃん パンパース [2606SX]
385	diapers	KEEP	high	NONE	Y	Both images show moony man スーパーBIG 18-35kg 男の子用 14枚 pants. Minor packaging generation difference (older vs newer design) does not change product identity. Rakuten title indicates an ×8-pack bundle, so qty differs but the unit is identical.	B001TIKON0	https://item.rakuten.co.jp/at-life/4903111171675-008/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユニ・チャーム ムーニーマン スーパービッグ 男の子 パンツ14枚	【送料込・まとめ買い×8点セット】ユニ・チャーム ムーニーパンツ スーパービッグ 男の子用 14枚 適応胴囲47-68cm 適応体重18-35kg (子供用オムツ)( 4903111171675 )※パッケージ変更の場合あり
388	diapers	KEEP	low	NONE		Amazon image confirms Merries First Premium パンツ ビッグ(XL) 12-22kg 32枚. Rakuten image is missing, but Rakuten title matches exactly. Judging on one image plus text; product identity appears identical.	B0D4Q8V51B	https://item.rakuten.co.jp/tokka-com/4901301396563/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【Amazon.co.jp限定】【パンツ ビッグサイズ】メリーズ ファーストプレミアム(12~22kg)32枚「繊細な肌に５ッ星のやさしさを」	メリーズ ファーストプレミアム パンツ ビッグサイズ(32枚)[代引不可]
389	diapers	KEEP	high	NONE	Y	Both images show Pampers 肌へのいちばん パンツ Mサイズ(はいはい) 5-10kg 46枚. Packaging design is identical. Rakuten title indicates ×2個セット bundle; the unit is the same.	B0FTFSXGMG	https://item.rakuten.co.jp/kaigo/4987176341082-2/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【パンツ Mはいはいサイズ】パンパース オムツ 肌へのいちばん (5-10kg) 46枚	【送料お得・まとめ買い×2個セット】P&G パンパース 肌へのいちばん パンツ スーパージャンボ 46枚入 こども用紙おむつ
391	diapers	KEEP	high	NONE	Y	Both images show MamyPoko パンツ L 62枚 ドラえもん design, 9-15kg大きめL. The packaging color differs (blue-green vs red) reflecting a packaging generation change, not a different product. Brand, line, size, count, and character design are all the same. Rakuten is a ×9個セット bundle; the unit is identical.	B0DX73G9LF	https://item.rakuten.co.jp/office-kagg/7291324/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユニ・チャーム マミーポコパンツLドラえもん 62枚	【9個セット】マミーポコパンツL 62枚ドラえもん パンツ ぱんつ おむつ 紙おむつ かみおむつ ユニ・チャーム スタンダード パンツL ドラえもん オムツ マミーポコ [2606SX]
392	diapers	KEEP	high	NONE		Both images show Merries ぐっすりパンツ (夜用 Night Pants) ビッグ XL 12-22kg 30枚 with the same dark-blue nighttime packaging. Product identity is identical.	B0F24VBTP5	https://item.rakuten.co.jp/fines-f/4901301452207/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【Amazon.co.jp限定】【パンツ ビックサイズ】メリーズ 夜用 ぐっすりパンツ (12~22kg) 30枚	「花王」 メリーズ ぐっすりパンツ ビッグサイズ 30枚
397	diapers	KEEP	high	NONE		Both are moony オヤスミマン 夜用パンツ 女の子 L (9-14kg) 30枚. Images show the same product with minor packaging generation difference; brand, line, size, type, and count are identical.	B00BWNW7CS	https://item.rakuten.co.jp/v-drug/0270030_4903111117772_1/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	オヤスミマン L (9~14kg) 女の子 30枚[夜用パンツ]	オヤスミマン 女の子L 30枚[オヤスミマン パンツ 夜用おむつ・オムツ]
401	wipes	KEEP	high	NONE		Both are moony 水あそびパンツ 女の子 L (9-14kg) 3枚. Amazon shows Ariel (Disney) design, Rakuten shows Pikachu design — character print differences do not change product identity. Same brand, line, type, size, and count.	B0015MUYLM	https://item.rakuten.co.jp/jetprice/x080nc/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【水遊びパンツ Lサイズ】ムーニー水あそびパンツ 女の子 (9~14kg)3枚	ユニ・チャーム ムーニー 水あそびパンツ ピンク L 3枚 おむつ オムツ おしりふき ベビーケア
408	diapers	KEEP	high	NONE	Y	Both are moony オヤスミマン 夜用パンツ 女の子 ビッグ以上 (13-28kg). Amazon is a 2-piece trial pack; Rakuten is a 66+6-piece case. Underlying unit is identical; only pack quantity differs.	B07216M5JF	https://item.rakuten.co.jp/only-one-store/9999ac92288a6b/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	オヤスミマン ビッグ以上 (13~28kg) 女の子 2枚お試し[夜用パンツ]	【夜用 パンツ ビッグサイズより大きい】オヤスミマン 女の子 オムツ(13~28kg)66+6枚 [ケース品]
415	diapers	KEEP	high	NONE	Y	Both are GOO.N (elleair) ゆるうんちモレ0へ テープ Sサイズ (4-8kg). Amazon has 58枚, Rakuten has 62枚 — same product identity, only count differs.	B0GLZTJ889	https://item.rakuten.co.jp/rcmdva/ho-32914-004/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【テープ Sサイズ】 グーン ゆるうんちモレ0へ おむつ (4~8kg) 58枚【Amazon.co.jp限定】	【単品4個セット】 グーン ゆるうんちモレ0へ Sサイズ 大王製紙 62枚(代引不可)【送料無料】
419	diapers	KEEP	high	NONE		Both are GOO.N スイミングパンツ BIGサイズ 男女共用 12枚 (12-20kg) with the same Mickey & Minnie Disney aloha design. Images are visually identical.	B08W1QXTXY	https://item.rakuten.co.jp/rcmdse/ho-4902011860580/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【パンツ BIGサイズ】グーン スイミングパンツ おむつ 12枚 (ディズニーデザイン)	グ~ン スイミングパンツ Bigサイズ12枚 男女共用(代引不可)
421	formula	KEEP	high	NONE	Y	Identical product: GOO.N ぐんぐん吸収パンツ M (6-12kg) Disney Princess design, 52枚 per unit. Amazon is a 5-pack bundle, Rakuten is a 3-pack bundle of the same single unit. Brand, line, size, and design all match.	B0GTYP838L	https://item.rakuten.co.jp/kaigo/4902011121100-3/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【パンツ Mサイズ】グーンぐんぐん吸収パンツ おむつ (6~12kg) 52枚 ≪ディズニープリンセスデザイン≫ (× 5)	【送料お得・まとめ買い×3個セット】大王製紙 グーン ぐんぐん吸収パンツ Mサイズ プリンセスデザイン 52枚 おむつ こども用紙おむつ
423	diapers	KEEP	high	NONE	Y	Identical product: Moony 水あそびパンツ Blue ビッグ (12-22kg) Pikachu design. Amazon has 10枚, Rakuten has 3枚 per pack, but the underlying unit is the same. Brand, line, type, size, and color all match.	B0CXY1S3R5	https://item.rakuten.co.jp/rcmdse/ho-42633-006/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ムーニー水あそびパンツブルービッグ 10枚	【単品6個セット】 ユニ・チャーム ムーニー水あそびパンツブルービッグ3枚(代引不可)【送料無料】
432	diapers	KEEP	high	NONE		Identical product: Kao Merries エアスルー パンツ ビッグより大きいサイズ (XXL, 15-28kg, 46-64cm) 24枚. Both images show the same Merries pants-type diaper in the same size and count. Minor packaging style difference does not affect identity.	B0DF6BXSPR	https://item.rakuten.co.jp/plant-online/p51021/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	花王 メリーズパンツビッグより大きいサイズ 24枚	メリーズ エアスルー パンツ ビッグより大きいサイズ 24枚
433	diapers	KEEP	high	NONE		Identical product: ecodeo 赤ちゃん用 紙おむつの気になるニオイとり 4ヶ月用. Both images show the same brand and product; the difference in dot coloring is simply the product shown in unused vs. partially-used state. Brand, type, and stage match.	B00UT3P8IC	https://item.rakuten.co.jp/e-squ/n0001091068/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	赤ちゃん用 紙おむつの気になるニオイとり 4ケ月用	赤ちゃん用 紙おむつの気になるニオイとり 4ヶ月用
434	diapers	KEEP	high	NONE	Y	Identical product: Moony Man パンツ M (おすわり, 5-10kg) 52枚, 男女共用. Amazon is a single pack, Rakuten title indicates a 4-unit set of the same SKU. Brand, line, size, and count per pack all match.	B0BLC7JDB2	https://item.rakuten.co.jp/rcmdva/ho-41186-004/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ムーニーマン パンツ M 男女共用 52枚入 500-137329-00	【単品4個セット】ムーニーマンMおすわり・はいはい~52枚 ユニ・チャーム(代引不可)【送料無料】
435	formula	KEEP	high	NONE	Y	Same product: GOO.N 12時間ぐんぐん吸収パンツ, BIG (12~22kg per image, 12~20kg per spec), Disney Mickey design. Amazon is 1 bag (40枚), Rakuten is a 3-bag case (40枚×3=120枚). Identical product unit, only quantity differs.	B0BXX5Z88Z	https://item.rakuten.co.jp/gozigen-shop/go430cb1ac4f/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【パンツ BIGサイズ】グーン 12時間ぐんぐん吸収パンツ おむつ (12~22kg) 40枚 男女共用 (ディズニーデザイン)	【パンツ BIGサイズ】グーン 12時間ぐんぐん吸収パンツ (12~20kg) 120枚(40枚×3) 男女共用 [ケース販売]≪ディズ 送料無料
436	diapers	KEEP	high	NONE	Y	Same product: Unicharm トレパンマン, girl (pink), BIG 12~22kg training pants. Amazon shows 30枚 with リカちゃん edition packaging; Rakuten shows 32枚 with updated simpler packaging. Same brand, line, type, size, and gender — count and edition art differ only.	B0BW96DDW4	https://item.rakuten.co.jp/lachic12/tk72a94a8a74/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【トレーニング専用パンツ ビッグサイズ】トレパンマン 女の子 オムツ(12~22kg)30枚	パンツ ビッグサイズトレパンマン女の子 トイレトレーニング用 1~k3枚
437	diapers	KEEP	high	NONE	Y	Both images show the identical Mamy Poko ビッグより大きい (13~28kg, XXL) Doraemon 24枚 bag. Rakuten title indicates a 2個セット (×2), so quantity differs but the underlying unit is the same product.	B0CNXSW55L	https://item.rakuten.co.jp/kaigo/4903111282050-2/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユニ・チャーム マミーポコパンツ Big大ドラえもん 24枚	【送料お得・まとめ買い×2個セット】ユニ・チャーム マミーポコパンツ ビッグより大きい ドラえもん 24枚入 こども用紙おむつ
438	diapers	KEEP	high	NONE		Images show the same Curious George 2-tier pouch (K7533 バナナワッペン), identical print, size W19×H15cm, blue zipper. Rakuten adds 'AI Planning' brand name which is the OEM maker; same product.	B0C1X62PVF	https://item.rakuten.co.jp/rinrindou/cy72aea48b33/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	2段ポーチ K7533 バナナワッペン	AI PLANNINGアイプランニング 2段ポーチ K7533 バナナワッペン
451	wipes	REMOVE	high	LINE		Amazon image/title is Moony マシュマロ肌ごこち (a specific named line with distinct blue/star packaging). Rakuten image shows the standard Moony テープ line with different packaging ('ゆるうんちストッパーでモレ0へ' tagline, no マシュマロ肌ごこち branding). Both are Moony テープ S 70枚, but they are different product lines — not the same SKU.	B0BL3BG2RV	https://item.rakuten.co.jp/ulmaxjapan2/ha-4903111138302_3/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【テープ Sサイズ】 ムーニー マシュマロ肌ごこち モレ安心 オムツ（4~8kg）70枚	【3個セット】 ムーニーS70枚 タイプ パンツタイプ テープタイプ オムツ 紙おむつ 赤ちゃん 排泄関連 ムーニー テープ パンツ ベビーおむつ おしりふき ベビーケア ユニチャーム
453	diapers	KEEP	high	NONE	Y	Same product: Moony 低刺激であんしん 新生児 テープ (newborn ~5000g). Both images show identical packaging design. Amazon is a 2-pack (82枚×2=164枚 total); Rakuten is a single 60枚 pack. Different count SKUs of the same product line — the underlying diaper is identical.	B0DP6PJ86F	https://item.rakuten.co.jp/all-kimuraya-jimbocho/2876657012/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ムーニー 【テープ 新生児】 低刺激であんしん 新生児 おむつ(お誕生~5000g)164枚(82枚×2)[ケース品] 【Amazon.co.jp 限定】	ユニ・チャーム ムーニー 低刺激であんしん 新生児 60枚
